date,region,role,assigned_status,eeq_workload_A,eeq_workload_G2 - Delivery,epc_workload_A,epc_workload_G2 - Delivery,num_eeq_projects_A,num_eeq_projects_G2 - Delivery,num_epc_projects_A,num_epc_projects_G2 - Delivery,num_no_type_projects_A,num_no_type_projects_G2 - Delivery,num_projects_A,num_projects_G2 - Delivery,total_workload_A,total_workload_G2 - Delivery,workload_units_A,workload_units_G2 - Delivery,workload_units_G2+A,num_eeq_projects_G2+A,num_epc_projects_G2+A,num_no_type_projects_G2+A,eeq_workload_G2+A,epc_workload_G2+A,num_projects_G2+A,total_workload_G2+A,available_workload,available_workload_minus_total_workload_G2 - Delivery,available_workload_minus_total_workload_A,available_workload_minus_total_workload_G2+A,available_workload_minus_total_workload_G2+A_dummy
2023-03-07,AMER,Commissioning Manager,unassigned,0.0,1.0,0.0,0.3,0.0,5.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,1.3,0.0,6.0,6.0,5.0,1.0,0.0,1.0,0.3,6.0,1.3,0.6,-0.7000000000000001,0.6,-0.7000000000000001,-2
2023-03-07,AMER,Solution Engineer,unassigned,0.2,0.4,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.2,0.4,1.0,2.0,3.0,3.0,0.0,0.0,0.6000000000000001,0.0,3.0,0.6000000000000001,2.3,1.9,2.0999999999999996,1.6999999999999997,3
2023-03-07,AMER,System Engineer,unassigned,0.6000000000000001,0.2,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.6000000000000001,0.2,3.0,1.0,4.0,4.0,0.0,0.0,0.8,0.0,4.0,0.8,1.2,1.0,0.5999999999999999,0.3999999999999999,5
2023-03-07,EUAF,Solution Engineer,unassigned,0.2,0.0,0.0,0.3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.2,0.3,1.0,1.0,2.0,1.0,1.0,0.0,0.2,0.3,2.0,0.5,1.5,1.2,1.3,1.0,-1
2023-03-07,EUAF,System Engineer,unassigned,0.2,0.0,0.0,0.3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.2,0.3,1.0,1.0,2.0,1.0,1.0,0.0,0.2,0.3,2.0,0.5,0.7,0.39999999999999997,0.49999999999999994,0.19999999999999996,-1
2023-03-07,MEA,Commissioning Engineer,unassigned,0.4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.4,0.0,2.0,0.4,0.7,0.7,0.29999999999999993,0.29999999999999993,-1
2023-03-07,MEA,Commissioning Manager,unassigned,0.4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.4,0.0,2.0,0.4,0.7,0.7,0.29999999999999993,0.29999999999999993,-5
2023-03-07,MEA,Solution Engineer,unassigned,0.4,0.0,0.0,0.3,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.4,0.3,2.0,1.0,3.0,2.0,1.0,0.0,0.4,0.3,3.0,0.7,0.4,0.10000000000000003,0.0,-0.29999999999999993,-5
2023-03-07,MEA,System Engineer,unassigned,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,1.0,0.0,5.0,1.0,2.1,2.1,1.1,1.1,2
2023-03-08,AMER,CPE Electrical,unassigned,0.4,0.4,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.4,0.4,2.0,2.0,4.0,4.0,0.0,0.0,0.8,0.0,4.0,0.8,0.9,0.5,0.5,0.09999999999999998,2
2023-03-08,AMER,Commissioning Manager,unassigned,0.0,1.0,0.0,0.3,0.0,5.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,1.3,0.0,6.0,6.0,5.0,1.0,0.0,1.0,0.3,6.0,1.3,0.6,-0.7000000000000001,0.6,-0.7000000000000001,0
2023-03-08,AMER,Solution Engineer,unassigned,0.4,0.4,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.4,0.4,2.0,2.0,4.0,4.0,0.0,0.0,0.8,0.0,4.0,0.8,2.3,1.9,1.9,1.4999999999999998,5
2023-03-08,AMER,System Engineer,unassigned,0.6000000000000001,0.2,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.6000000000000001,0.2,3.0,1.0,4.0,4.0,0.0,0.0,0.8,0.0,4.0,0.8,1.2,1.0,0.5999999999999999,0.3999999999999999,-2
2023-03-08,EUAF,Solution Engineer,unassigned,0.2,0.0,0.0,0.3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.2,0.3,1.0,1.0,2.0,1.0,1.0,0.0,0.2,0.3,2.0,0.5,1.5,1.2,1.3,1.0,-4
2023-03-08,EUAF,System Engineer,unassigned,0.2,0.0,0.0,0.3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.2,0.3,1.0,1.0,2.0,1.0,1.0,0.0,0.2,0.3,2.0,0.5,0.7,0.39999999999999997,0.49999999999999994,0.19999999999999996,-4
2023-03-08,MEA,Commissioning Engineer,unassigned,0.4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.4,0.0,2.0,0.4,0.7,0.7,0.29999999999999993,0.29999999999999993,3
2023-03-08,MEA,Commissioning Manager,unassigned,0.4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.4,0.0,2.0,0.4,0.7,0.7,0.29999999999999993,0.29999999999999993,-1
2023-03-08,MEA,Solution Engineer,unassigned,0.4,0.0,0.0,0.3,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.4,0.3,2.0,1.0,3.0,2.0,1.0,0.0,0.4,0.3,3.0,0.7,0.4,0.10000000000000003,0.0,-0.29999999999999993,-2
2023-03-08,MEA,System Engineer,unassigned,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,1.0,0.0,5.0,1.0,2.1,2.1,1.1,1.1,4
2023-03-09,AMER,CPE Electrical,unassigned,0.4,0.4,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.4,0.4,2.0,2.0,4.0,4.0,0.0,0.0,0.8,0.0,4.0,0.8,0.9,0.5,0.5,0.09999999999999998,-5
2023-03-09,AMER,Commissioning Manager,unassigned,0.0,1.0,0.0,0.3,0.0,5.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,1.3,0.0,6.0,6.0,5.0,1.0,0.0,1.0,0.3,6.0,1.3,0.6,-0.7000000000000001,0.6,-0.7000000000000001,1
2023-03-09,AMER,Solution Engineer,unassigned,0.4,0.4,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.4,0.4,2.0,2.0,4.0,4.0,0.0,0.0,0.8,0.0,4.0,0.8,2.3,1.9,1.9,1.4999999999999998,-3
2023-03-09,AMER,System Engineer,unassigned,0.6000000000000001,0.2,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.6000000000000001,0.2,3.0,1.0,4.0,4.0,0.0,0.0,0.8,0.0,4.0,0.8,1.2,1.0,0.5999999999999999,0.3999999999999999,0
2023-03-09,EUAF,Solution Engineer,unassigned,0.2,0.0,0.0,0.3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.2,0.3,1.0,1.0,2.0,1.0,1.0,0.0,0.2,0.3,2.0,0.5,1.5,1.2,1.3,1.0,-1
2023-03-09,EUAF,System Engineer,unassigned,0.2,0.0,0.0,0.3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.2,0.3,1.0,1.0,2.0,1.0,1.0,0.0,0.2,0.3,2.0,0.5,0.7,0.39999999999999997,0.49999999999999994,0.19999999999999996,-1
2023-03-09,MEA,Commissioning Engineer,unassigned,0.4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.4,0.0,2.0,0.4,0.7,0.7,0.29999999999999993,0.29999999999999993,5
2023-03-09,MEA,Commissioning Manager,unassigned,0.4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.4,0.0,2.0,0.4,0.7,0.7,0.29999999999999993,0.29999999999999993,-1
2023-03-09,MEA,Solution Engineer,unassigned,0.4,0.0,0.0,0.3,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.4,0.3,2.0,1.0,3.0,2.0,1.0,0.0,0.4,0.3,3.0,0.7,0.4,0.10000000000000003,0.0,-0.29999999999999993,-5
2023-03-09,MEA,System Engineer,unassigned,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,1.0,0.0,5.0,1.0,2.1,2.1,1.1,1.1,-5
2023-03-10,AMER,CPE Electrical,unassigned,0.4,0.4,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.4,0.4,2.0,2.0,4.0,4.0,0.0,0.0,0.8,0.0,4.0,0.8,0.9,0.5,0.5,0.09999999999999998,-3
2023-03-10,AMER,Commissioning Manager,unassigned,0.0,1.0,0.0,0.3,0.0,5.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,1.3,0.0,6.0,6.0,5.0,1.0,0.0,1.0,0.3,6.0,1.3,0.6,-0.7000000000000001,0.6,-0.7000000000000001,4
2023-03-10,AMER,Solution Engineer,unassigned,0.4,0.4,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.4,0.4,2.0,2.0,4.0,4.0,0.0,0.0,0.8,0.0,4.0,0.8,2.3,1.9,1.9,1.4999999999999998,-2
2023-03-10,AMER,System Engineer,unassigned,0.6000000000000001,0.2,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.6000000000000001,0.2,3.0,1.0,4.0,4.0,0.0,0.0,0.8,0.0,4.0,0.8,1.2,1.0,0.5999999999999999,0.3999999999999999,-1
2023-03-10,EUAF,Solution Engineer,unassigned,0.2,0.0,0.0,0.3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.2,0.3,1.0,1.0,2.0,1.0,1.0,0.0,0.2,0.3,2.0,0.5,1.5,1.2,1.3,1.0,-4
2023-03-10,EUAF,System Engineer,unassigned,0.2,0.0,0.0,0.3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.2,0.3,1.0,1.0,2.0,1.0,1.0,0.0,0.2,0.3,2.0,0.5,0.7,0.39999999999999997,0.49999999999999994,0.19999999999999996,2
2023-03-10,MEA,Commissioning Engineer,unassigned,0.4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.4,0.0,2.0,0.4,0.7,0.7,0.29999999999999993,0.29999999999999993,5
2023-03-10,MEA,Commissioning Manager,unassigned,0.4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.4,0.0,2.0,0.4,0.7,0.7,0.29999999999999993,0.29999999999999993,5
2023-03-10,MEA,Solution Engineer,unassigned,0.4,0.0,0.0,0.3,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.4,0.3,2.0,1.0,3.0,2.0,1.0,0.0,0.4,0.3,3.0,0.7,0.4,0.10000000000000003,0.0,-0.29999999999999993,-4
2023-03-10,MEA,System Engineer,unassigned,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,1.0,0.0,5.0,1.0,2.1,2.1,1.1,1.1,3
2023-03-11,AMER,CPE Electrical,unassigned,0.4,0.4,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.4,0.4,2.0,2.0,4.0,4.0,0.0,0.0,0.8,0.0,4.0,0.8,0.9,0.5,0.5,0.09999999999999998,-4
2023-03-11,AMER,Commissioning Manager,unassigned,0.0,1.0,0.0,0.3,0.0,5.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,1.3,0.0,6.0,6.0,5.0,1.0,0.0,1.0,0.3,6.0,1.3,0.6,-0.7000000000000001,0.6,-0.7000000000000001,3
2023-03-11,AMER,Solution Engineer,unassigned,0.4,0.4,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.4,0.4,2.0,2.0,4.0,4.0,0.0,0.0,0.8,0.0,4.0,0.8,2.3,1.9,1.9,1.4999999999999998,1
2023-03-11,AMER,System Engineer,unassigned,0.6000000000000001,0.2,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.6000000000000001,0.2,3.0,1.0,4.0,4.0,0.0,0.0,0.8,0.0,4.0,0.8,1.2,1.0,0.5999999999999999,0.3999999999999999,2
2023-03-11,EUAF,Solution Engineer,unassigned,0.2,0.0,0.0,0.3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.2,0.3,1.0,1.0,2.0,1.0,1.0,0.0,0.2,0.3,2.0,0.5,1.5,1.2,1.3,1.0,5
2023-03-11,EUAF,System Engineer,unassigned,0.2,0.0,0.0,0.3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.2,0.3,1.0,1.0,2.0,1.0,1.0,0.0,0.2,0.3,2.0,0.5,0.7,0.39999999999999997,0.49999999999999994,0.19999999999999996,-4
2023-03-11,MEA,Commissioning Engineer,unassigned,0.4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.4,0.0,2.0,0.4,0.7,0.7,0.29999999999999993,0.29999999999999993,1
2023-03-11,MEA,Commissioning Manager,unassigned,0.4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.4,0.0,2.0,0.4,0.7,0.7,0.29999999999999993,0.29999999999999993,0
2023-03-11,MEA,Solution Engineer,unassigned,0.4,0.0,0.0,0.3,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.4,0.3,2.0,1.0,3.0,2.0,1.0,0.0,0.4,0.3,3.0,0.7,0.4,0.10000000000000003,0.0,-0.29999999999999993,-2
2023-03-11,MEA,System Engineer,unassigned,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,1.0,0.0,5.0,1.0,2.1,2.1,1.1,1.1,1
2023-03-12,AMER,CPE Electrical,unassigned,0.4,0.4,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.4,0.4,2.0,2.0,4.0,4.0,0.0,0.0,0.8,0.0,4.0,0.8,0.9,0.5,0.5,0.09999999999999998,-2
2023-03-12,AMER,Commissioning Manager,unassigned,0.0,1.0,0.0,0.3,0.0,5.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,1.3,0.0,6.0,6.0,5.0,1.0,0.0,1.0,0.3,6.0,1.3,0.6,-0.7000000000000001,0.6,-0.7000000000000001,-4
2023-03-12,AMER,Solution Engineer,unassigned,0.4,0.4,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.4,0.4,2.0,2.0,4.0,4.0,0.0,0.0,0.8,0.0,4.0,0.8,2.3,1.9,1.9,1.4999999999999998,4
2023-03-12,AMER,System Engineer,unassigned,0.6000000000000001,0.2,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.6000000000000001,0.2,3.0,1.0,4.0,4.0,0.0,0.0,0.8,0.0,4.0,0.8,1.2,1.0,0.5999999999999999,0.3999999999999999,1
2023-03-12,EUAF,Solution Engineer,unassigned,0.2,0.0,0.0,0.3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.2,0.3,1.0,1.0,2.0,1.0,1.0,0.0,0.2,0.3,2.0,0.5,1.5,1.2,1.3,1.0,2
2023-03-12,EUAF,System Engineer,unassigned,0.2,0.0,0.0,0.3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.2,0.3,1.0,1.0,2.0,1.0,1.0,0.0,0.2,0.3,2.0,0.5,0.7,0.39999999999999997,0.49999999999999994,0.19999999999999996,-4
2023-03-12,MEA,Commissioning Engineer,unassigned,0.4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.4,0.0,2.0,0.4,0.7,0.7,0.29999999999999993,0.29999999999999993,-1
2023-03-12,MEA,Commissioning Manager,unassigned,0.4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.4,0.0,2.0,0.4,0.7,0.7,0.29999999999999993,0.29999999999999993,-5
2023-03-12,MEA,Solution Engineer,unassigned,0.4,0.0,0.0,0.3,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.4,0.3,2.0,1.0,3.0,2.0,1.0,0.0,0.4,0.3,3.0,0.7,0.4,0.10000000000000003,0.0,-0.29999999999999993,1
2023-03-12,MEA,System Engineer,unassigned,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,1.0,0.0,5.0,1.0,2.1,2.1,1.1,1.1,2
2023-03-13,AMER,CPE Electrical,unassigned,0.4,0.4,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.4,0.4,2.0,2.0,4.0,4.0,0.0,0.0,0.8,0.0,4.0,0.8,0.9,0.5,0.5,0.09999999999999998,0
2023-03-13,AMER,Commissioning Manager,unassigned,0.0,1.0,0.0,0.3,0.0,5.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,1.3,0.0,6.0,6.0,5.0,1.0,0.0,1.0,0.3,6.0,1.3,0.6,-0.7000000000000001,0.6,-0.7000000000000001,-1
2023-03-13,AMER,Solution Engineer,unassigned,0.4,0.4,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.4,0.4,2.0,2.0,4.0,4.0,0.0,0.0,0.8,0.0,4.0,0.8,2.3,1.9,1.9,1.4999999999999998,0
2023-03-13,AMER,System Engineer,unassigned,0.6000000000000001,0.2,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.6000000000000001,0.2,3.0,1.0,4.0,4.0,0.0,0.0,0.8,0.0,4.0,0.8,1.2,1.0,0.5999999999999999,0.3999999999999999,-4
2023-03-13,EUAF,Solution Engineer,unassigned,0.2,0.0,0.0,0.3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.2,0.3,1.0,1.0,2.0,1.0,1.0,0.0,0.2,0.3,2.0,0.5,1.5,1.2,1.3,1.0,-5
2023-03-13,EUAF,System Engineer,unassigned,0.2,0.0,0.0,0.3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.2,0.3,1.0,1.0,2.0,1.0,1.0,0.0,0.2,0.3,2.0,0.5,0.7,0.39999999999999997,0.49999999999999994,0.19999999999999996,1
2023-03-13,MEA,Commissioning Engineer,unassigned,0.4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.4,0.0,2.0,0.4,0.7,0.7,0.29999999999999993,0.29999999999999993,1
2023-03-13,MEA,Commissioning Manager,unassigned,0.4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.4,0.0,2.0,0.4,0.7,0.7,0.29999999999999993,0.29999999999999993,4
2023-03-13,MEA,Solution Engineer,unassigned,0.4,0.0,0.0,0.3,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.4,0.3,2.0,1.0,3.0,2.0,1.0,0.0,0.4,0.3,3.0,0.7,0.4,0.10000000000000003,0.0,-0.29999999999999993,5
2023-03-13,MEA,System Engineer,unassigned,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,1.0,0.0,5.0,1.0,2.1,2.1,1.1,1.1,4
2023-03-14,AMER,CPE Electrical,unassigned,0.4,0.4,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.4,0.4,2.0,2.0,4.0,4.0,0.0,0.0,0.8,0.0,4.0,0.8,0.9,0.5,0.5,0.09999999999999998,-4
2023-03-14,AMER,Commissioning Manager,unassigned,0.0,1.0,0.0,0.3,0.0,5.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,1.3,0.0,6.0,6.0,5.0,1.0,0.0,1.0,0.3,6.0,1.3,0.6,-0.7000000000000001,0.6,-0.7000000000000001,-4
2023-03-14,AMER,Solution Engineer,unassigned,0.4,0.4,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.4,0.4,2.0,2.0,4.0,4.0,0.0,0.0,0.8,0.0,4.0,0.8,2.3,1.9,1.9,1.4999999999999998,-5
2023-03-14,AMER,System Engineer,unassigned,0.6000000000000001,0.2,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.6000000000000001,0.2,3.0,1.0,4.0,4.0,0.0,0.0,0.8,0.0,4.0,0.8,1.2,1.0,0.5999999999999999,0.3999999999999999,4
2023-03-14,EUAF,Solution Engineer,unassigned,0.2,0.0,0.0,0.3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.2,0.3,1.0,1.0,2.0,1.0,1.0,0.0,0.2,0.3,2.0,0.5,1.5,1.2,1.3,1.0,2
2023-03-14,EUAF,System Engineer,unassigned,0.2,0.0,0.0,0.3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.2,0.3,1.0,1.0,2.0,1.0,1.0,0.0,0.2,0.3,2.0,0.5,0.7,0.39999999999999997,0.49999999999999994,0.19999999999999996,2
2023-03-14,MEA,Commissioning Engineer,unassigned,0.4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.4,0.0,2.0,0.4,0.7,0.7,0.29999999999999993,0.29999999999999993,-5
2023-03-14,MEA,Commissioning Manager,unassigned,0.4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.4,0.0,2.0,0.4,0.7,0.7,0.29999999999999993,0.29999999999999993,5
2023-03-14,MEA,Solution Engineer,unassigned,0.4,0.0,0.0,0.3,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.4,0.3,2.0,1.0,3.0,2.0,1.0,0.0,0.4,0.3,3.0,0.7,0.4,0.10000000000000003,0.0,-0.29999999999999993,2
2023-03-14,MEA,System Engineer,unassigned,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,1.0,0.0,5.0,1.0,2.1,2.1,1.1,1.1,3
2023-03-15,AMER,CPE Electrical,unassigned,0.4,0.4,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.4,0.4,2.0,2.0,4.0,4.0,0.0,0.0,0.8,0.0,4.0,0.8,0.9,0.5,0.5,0.09999999999999998,-2
2023-03-15,AMER,Commissioning Manager,unassigned,0.0,1.0,0.0,0.3,0.0,5.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,1.3,0.0,6.0,6.0,5.0,1.0,0.0,1.0,0.3,6.0,1.3,0.6,-0.7000000000000001,0.6,-0.7000000000000001,-5
2023-03-15,AMER,Solution Engineer,unassigned,0.4,0.4,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.4,0.4,2.0,2.0,4.0,4.0,0.0,0.0,0.8,0.0,4.0,0.8,2.3,1.9,1.9,1.4999999999999998,-5
2023-03-15,AMER,System Engineer,unassigned,0.6000000000000001,0.2,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.6000000000000001,0.2,3.0,1.0,4.0,4.0,0.0,0.0,0.8,0.0,4.0,0.8,1.2,1.0,0.5999999999999999,0.3999999999999999,-3
2023-03-15,EUAF,Solution Engineer,unassigned,0.2,0.0,0.0,0.3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.2,0.3,1.0,1.0,2.0,1.0,1.0,0.0,0.2,0.3,2.0,0.5,1.5,1.2,1.3,1.0,-1
2023-03-15,EUAF,System Engineer,unassigned,0.2,0.0,0.0,0.3,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.2,0.3,1.0,1.0,2.0,1.0,1.0,0.0,0.2,0.3,2.0,0.5,0.7,0.39999999999999997,0.49999999999999994,0.19999999999999996,-1
2023-03-15,MEA,Commissioning Engineer,unassigned,0.4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.4,0.0,2.0,0.4,0.7,0.7,0.29999999999999993,0.29999999999999993,3
2023-03-15,MEA,Commissioning Manager,unassigned,0.4,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.4,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.4,0.0,2.0,0.4,0.7,0.7,0.29999999999999993,0.29999999999999993,4
2023-03-15,MEA,Solution Engineer,unassigned,0.4,0.0,0.0,0.3,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.4,0.3,2.0,1.0,3.0,2.0,1.0,0.0,0.4,0.3,3.0,0.7,0.4,0.10000000000000003,0.0,-0.29999999999999993,-4
2023-03-15,MEA,System Engineer,unassigned,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,5.0,0.0,5.0,5.0,0.0,0.0,1.0,0.0,5.0,1.0,2.1,2.1,1.1,1.1,-4
2023-03-16,AMER,CPE Electrical,unassigned,0.4,0.4,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.4,0.4,2.0,2.0,4.0,4.0,0.0,0.0,0.8,0.0,4.0,0.8,0.9,0.5,0.5,0.09999999999999998,0
2023-03-16,AMER,Commissioning Manager,unassigned,0.0,1.0,0.0,0.3,0.0,5.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,1.3,0.0,6.0,6.0,5.0,1.0,0.0,1.0,0.3,6.0,1.3,0.6,-0.7000000000000001,0.6,-0.7000000000000001,3
2023-03-16,AMER,Solution Engineer,unassigned,0.4,0.4,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.4,0.4,2.0,2.0,4.0,4.0,0.0,0.0,0.8,0.0,4.0,0.8,2.3,1.9,1.9,1.4999999999999998,-5
